timestamp,open,high,low,close,volume,oi
2025-11-13 10:10:00+05:30,25896.2,25900.25,25892.2,25899.4,0,0
2025-11-13 10:11:00+05:30,25899.25,25899.25,25892.55,25895.5,0,0
2025-11-13 10:12:00+05:30,25895.55,25895.95,25891.45,25894.1,0,0
2025-11-13 10:13:00+05:30,25895.45,25896.15,25892.75,25892.9,0,0
2025-11-13 10:14:00+05:30,25893.15,25898.95,25893.15,25898.5,0,0
2025-11-13 10:15:00+05:30,25898.55,25907.25,25898.55,25903.95,0,0
2025-11-13 10:16:00+05:30,25905.1,25906.4,25897.9,25898.1,0,0
2025-11-13 10:17:00+05:30,25898.85,25902.25,25896.8,25900.8,0,0
2025-11-13 10:18:00+05:30,25901.15,25903.1,25896.95,25900.6,0,0
2025-11-13 10:19:00+05:30,25900.5,25903.55,25899.05,25902.4,0,0
2025-11-13 10:20:00+05:30,25903.2,25907.45,25892.95,25892.95,0,0
2025-11-13 10:21:00+05:30,25892.6,25901.25,25892.45,25901.25,0,0
2025-11-13 10:22:00+05:30,25900.25,25901.75,25898.25,25900.7,0,0
2025-11-13 10:23:00+05:30,25900.1,25906.55,25899.05,25906.55,0,0
2025-11-13 10:24:00+05:30,25906.2,25915.3,25905.6,25913.2,0,0
2025-11-13 10:25:00+05:30,25912.15,25912.5,25907.6,25910.1,0,0
2025-11-13 10:26:00+05:30,25910.15,25911.95,25908.3,25910.3,0,0
2025-11-13 10:27:00+05:30,25909.55,25910.6,25905.45,25907.85,0,0
2025-11-13 10:28:00+05:30,25907.1,25910.3,25905.1,25910.05,0,0
2025-11-13 10:29:00+05:30,25908.3,25912.6,25908.0,25912.45,0,0
2025-11-13 10:30:00+05:30,25911.7,25916.3,25911.5,25916.15,0,0
2025-11-13 10:31:00+05:30,25915.8,25916.9,25913.8,25915.35,0,0
2025-11-13 10:32:00+05:30,25915.45,25923.65,25915.0,25922.4,0,0
2025-11-13 10:33:00+05:30,25920.5,25924.1,25918.55,25922.15,0,0
2025-11-13 10:34:00+05:30,25921.75,25926.4,25921.5,25925.1,0,0
2025-11-13 10:35:00+05:30,25925.4,25926.1,25922.45,25923.4,0,0
2025-11-13 10:36:00+05:30,25923.25,25924.5,25920.85,25921.45,0,0
2025-11-13 10:37:00+05:30,25921.9,25925.5,25920.25,25921.6,0,0
2025-11-13 10:38:00+05:30,25922.45,25924.4,25921.15,25923.35,0,0
2025-11-13 10:39:00+05:30,25923.15,25928.9,25921.35,25924.2,0,0
2025-11-13 10:40:00+05:30,25924.05,25927.9,25923.45,25927.9,0,0
2025-11-13 10:41:00+05:30,25927.15,25929.1,25924.05,25927.95,0,0
2025-11-13 10:42:00+05:30,25928.2,25930.0,25926.1,25928.15,0,0
2025-11-13 10:43:00+05:30,25928.2,25928.85,25925.3,25925.9,0,0
2025-11-13 10:44:00+05:30,25926.4,25929.1,25924.75,25928.45,0,0
2025-11-13 10:45:00+05:30,25928.3,25930.75,25927.6,25929.0,0,0
2025-11-13 10:46:00+05:30,25928.55,25928.8,25925.6,25927.0,0,0
2025-11-13 10:47:00+05:30,25927.5,25930.2,25927.15,25928.45,0,0
2025-11-13 10:48:00+05:30,25927.85,25932.0,25927.6,25930.85,0,0
2025-11-13 10:49:00+05:30,25930.3,25940.4,25929.85,25940.05,0,0
2025-11-13 10:50:00+05:30,25940.4,25944.35,25939.65,25943.1,0,0
2025-11-13 10:51:00+05:30,25942.65,25947.75,25942.5,25943.55,0,0
2025-11-13 10:52:00+05:30,25942.95,25943.6,25939.25,25943.05,0,0
2025-11-13 10:53:00+05:30,25942.95,25946.65,25942.55,25945.8,0,0
2025-11-13 10:54:00+05:30,25946.5,25947.35,25943.45,25943.45,0,0
2025-11-13 10:55:00+05:30,25943.75,25945.3,25941.95,25945.3,0,0
2025-11-13 10:56:00+05:30,25944.55,25948.15,25944.3,25947.35,0,0
2025-11-13 10:57:00+05:30,25946.95,25947.1,25943.4,25943.5,0,0
2025-11-13 10:58:00+05:30,25943.75,25945.0,25941.45,25944.5,0,0
2025-11-13 10:59:00+05:30,25944.3,25947.05,25943.75,25946.85,0,0
2025-11-13 11:00:00+05:30,25947.4,25951.75,25947.05,25948.65,0,0
2025-11-13 11:01:00+05:30,25948.45,25949.6,25947.0,25948.15,0,0
2025-11-13 11:02:00+05:30,25948.1,25951.35,25948.1,25950.35,0,0
2025-11-13 11:03:00+05:30,25950.8,25954.6,25949.65,25954.0,0,0
2025-11-13 11:04:00+05:30,25953.65,25965.2,25953.65,25964.3,0,0
2025-11-13 11:05:00+05:30,25965.3,25975.05,25964.75,25974.8,0,0
2025-11-13 11:06:00+05:30,25975.0,25975.1,25970.15,25971.4,0,0
2025-11-13 11:07:00+05:30,25971.75,25975.95,25970.6,25974.7,0,0
2025-11-13 11:08:00+05:30,25975.05,25975.6,25972.35,25972.8,0,0
2025-11-13 11:09:00+05:30,25972.3,25974.8,25967.05,25967.95,0,0
2025-11-13 11:10:00+05:30,25968.55,25968.8,25962.9,25966.0,0,0
2025-11-13 11:11:00+05:30,25965.15,25965.4,25956.0,25957.2,0,0
2025-11-13 11:12:00+05:30,25958.55,25959.2,25954.6,25958.85,0,0
2025-11-13 11:13:00+05:30,25958.5,25961.45,25955.95,25959.4,0,0
2025-11-13 11:14:00+05:30,25959.1,25965.9,25959.05,25963.35,0,0
2025-11-13 11:15:00+05:30,25963.4,25964.6,25961.75,25962.65,0,0
2025-11-13 11:16:00+05:30,25963.45,25967.1,25961.7,25966.65,0,0
2025-11-13 11:17:00+05:30,25966.1,25969.95,25964.35,25965.1,0,0
2025-11-13 11:18:00+05:30,25964.6,25967.35,25960.65,25962.1,0,0
2025-11-13 11:19:00+05:30,25962.0,25962.75,25960.55,25962.05,0,0
2025-11-13 11:20:00+05:30,25962.05,25964.95,25961.2,25964.5,0,0
2025-11-13 11:21:00+05:30,25964.1,25966.95,25961.95,25965.3,0,0
2025-11-13 11:22:00+05:30,25967.4,25970.95,25965.65,25967.4,0,0
2025-11-13 11:23:00+05:30,25966.75,25967.45,25963.65,25966.1,0,0
2025-11-13 11:24:00+05:30,25966.2,25967.7,25964.65,25967.35,0,0
2025-11-13 11:25:00+05:30,25966.8,25972.25,25965.35,25970.65,0,0
2025-11-13 11:26:00+05:30,25971.35,25976.35,25970.5,25974.3,0,0
2025-11-13 11:27:00+05:30,25974.1,25978.5,25973.55,25976.9,0,0
2025-11-13 11:28:00+05:30,25976.8,25977.15,25968.8,25970.3,0,0
2025-11-13 11:29:00+05:30,25969.75,25971.55,25968.65,25969.35,0,0
2025-11-13 11:30:00+05:30,25969.55,25969.75,25960.8,25960.95,0,0
2025-11-13 11:31:00+05:30,25960.8,25963.7,25960.0,25961.5,0,0
2025-11-13 11:32:00+05:30,25961.6,25963.45,25959.15,25962.75,0,0
2025-11-13 11:33:00+05:30,25962.2,25964.55,25960.4,25963.1,0,0
2025-11-13 11:34:00+05:30,25963.4,25963.4,25960.05,25960.75,0,0
2025-11-13 11:35:00+05:30,25960.15,25962.1,25958.05,25962.1,0,0
2025-11-13 11:36:00+05:30,25962.1,25963.65,25959.55,25962.5,0,0
2025-11-13 11:37:00+05:30,25962.25,25963.2,25960.5,25963.2,0,0
2025-11-13 11:38:00+05:30,25962.65,25971.05,25962.65,25968.7,0,0
2025-11-13 11:39:00+05:30,25968.85,25973.35,25968.15,25971.7,0,0
2025-11-13 11:40:00+05:30,25971.35,25973.1,25969.5,25969.9,0,0
2025-11-13 11:41:00+05:30,25969.6,25971.1,25959.6,25960.3,0,0
2025-11-13 11:42:00+05:30,25960.1,25963.25,25959.2,25960.55,0,0
2025-11-13 11:43:00+05:30,25960.15,25961.65,25959.05,25960.65,0,0
2025-11-13 11:44:00+05:30,25960.8,25963.3,25959.95,25963.2,0,0
2025-11-13 11:45:00+05:30,25963.15,25963.7,25960.4,25962.9,0,0
2025-11-13 11:46:00+05:30,25962.75,25963.4,25959.2,25959.85,0,0
2025-11-13 11:47:00+05:30,25959.8,25966.8,25959.1,25966.8,0,0
2025-11-13 11:48:00+05:30,25966.9,25971.85,25966.9,25969.95,0,0
2025-11-13 11:49:00+05:30,25970.15,25972.05,25968.0,25968.95,0,0
2025-11-13 11:50:00+05:30,25968.05,25971.5,25967.2,25969.55,0,0
2025-11-13 11:51:00+05:30,25969.5,25969.85,25965.9,25967.3,0,0
2025-11-13 11:52:00+05:30,25967.15,25969.9,25967.0,25969.65,0,0
2025-11-13 11:53:00+05:30,25969.85,25974.15,25969.2,25972.45,0,0
2025-11-13 11:54:00+05:30,25972.35,25974.1,25971.65,25972.35,0,0
2025-11-13 11:55:00+05:30,25972.6,25972.6,25968.05,25968.8,0,0
2025-11-13 11:56:00+05:30,25969.1,25973.65,25967.2,25973.15,0,0
2025-11-13 11:57:00+05:30,25973.3,25974.55,25969.0,25969.0,0,0
2025-11-13 11:58:00+05:30,25968.8,25972.65,25967.75,25971.8,0,0
2025-11-13 11:59:00+05:30,25971.8,25983.95,25971.05,25983.95,0,0
2025-11-13 12:00:00+05:30,25981.75,25984.4,25973.15,25973.3,0,0
2025-11-13 12:01:00+05:30,25973.4,25974.9,25971.0,25972.1,0,0
2025-11-13 12:02:00+05:30,25971.75,25973.3,25970.05,25970.65,0,0
2025-11-13 12:03:00+05:30,25970.8,25972.5,25969.75,25970.05,0,0
2025-11-13 12:04:00+05:30,25969.55,25973.15,25968.1,25972.5,0,0
2025-11-13 12:05:00+05:30,25972.4,25974.9,25971.7,25974.05,0,0
2025-11-13 12:06:00+05:30,25973.85,25974.7,25970.25,25972.6,0,0
2025-11-13 12:07:00+05:30,25971.65,25983.35,25971.25,25981.2,0,0
2025-11-13 12:08:00+05:30,25981.6,25983.6,25980.5,25983.6,0,0
2025-11-13 12:09:00+05:30,25983.35,25983.65,25980.55,25981.95,0,0
2025-11-13 12:10:00+05:30,25981.95,25984.8,25980.95,25982.75,0,0
2025-11-13 12:11:00+05:30,25983.25,25984.6,25982.5,25982.85,0,0
2025-11-13 12:12:00+05:30,25982.4,25984.4,25979.75,25981.9,0,0
2025-11-13 12:13:00+05:30,25982.35,25983.5,25980.65,25981.65,0,0
2025-11-13 12:14:00+05:30,25980.85,25982.4,25978.9,25980.1,0,0
2025-11-13 12:15:00+05:30,25980.5,25983.7,25976.15,25983.25,0,0
2025-11-13 12:16:00+05:30,25984.05,25986.35,25982.7,25982.7,0,0
2025-11-13 12:17:00+05:30,25983.4,25984.7,25982.05,25984.5,0,0
2025-11-13 12:18:00+05:30,25984.3,25984.9,25982.55,25982.8,0,0
2025-11-13 12:19:00+05:30,25983.25,25985.15,25981.6,25983.3,0,0
2025-11-13 12:20:00+05:30,25982.35,25987.0,25982.05,25985.0,0,0
2025-11-13 12:21:00+05:30,25985.05,25987.2,25981.05,25981.5,0,0
2025-11-13 12:22:00+05:30,25981.6,25984.2,25980.4,25981.3,0,0
2025-11-13 12:23:00+05:30,25981.45,25986.95,25981.45,25983.9,0,0
2025-11-13 12:24:00+05:30,25984.6,25987.6,25982.6,25985.6,0,0
2025-11-13 12:25:00+05:30,25985.1,25985.7,25981.95,25982.4,0,0
2025-11-13 12:26:00+05:30,25983.0,25983.0,25978.85,25980.75,0,0
2025-11-13 12:27:00+05:30,25980.7,25983.5,25979.7,25983.15,0,0
2025-11-13 12:28:00+05:30,25983.05,25984.4,25979.6,25979.75,0,0
2025-11-13 12:29:00+05:30,25979.2,25981.1,25977.9,25980.15,0,0
2025-11-13 12:30:00+05:30,25980.55,25980.9,25973.9,25977.8,0,0
2025-11-13 12:31:00+05:30,25977.95,25979.75,25974.55,25975.35,0,0
2025-11-13 12:32:00+05:30,25974.4,25976.8,25968.85,25970.1,0,0
2025-11-13 12:33:00+05:30,25970.1,25970.45,25965.0,25966.65,0,0
2025-11-13 12:34:00+05:30,25966.55,25968.75,25962.75,25962.75,0,0
2025-11-13 12:35:00+05:30,25963.85,25964.9,25960.75,25961.45,0,0
2025-11-13 12:36:00+05:30,25961.95,25962.15,25949.55,25949.55,0,0
2025-11-13 12:37:00+05:30,25951.15,25952.25,25942.05,25948.9,0,0
2025-11-13 12:38:00+05:30,25949.3,25950.25,25943.55,25944.7,0,0
2025-11-13 12:39:00+05:30,25944.65,25949.9,25942.05,25949.85,0,0
2025-11-13 12:40:00+05:30,25950.25,25954.6,25944.15,25949.95,0,0
2025-11-13 12:41:00+05:30,25949.95,25951.85,25947.2,25950.7,0,0
2025-11-13 12:42:00+05:30,25951.05,25952.6,25948.8,25952.15,0,0
2025-11-13 12:43:00+05:30,25952.6,25952.9,25944.2,25947.4,0,0
2025-11-13 12:44:00+05:30,25946.95,25952.85,25946.8,25949.3,0,0
2025-11-13 12:45:00+05:30,25949.9,25952.8,25946.8,25947.7,0,0
2025-11-13 12:46:00+05:30,25948.9,25954.25,25946.5,25950.95,0,0
2025-11-13 12:47:00+05:30,25951.3,25951.3,25945.55,25946.75,0,0
2025-11-13 12:48:00+05:30,25947.3,25949.5,25944.25,25948.65,0,0
2025-11-13 12:49:00+05:30,25948.35,25954.6,25948.15,25952.55,0,0
2025-11-13 12:50:00+05:30,25951.8,25959.85,25951.75,25959.4,0,0
2025-11-13 12:51:00+05:30,25960.35,25960.85,25957.45,25959.0,0,0
2025-11-13 12:52:00+05:30,25959.7,25961.8,25953.6,25953.6,0,0
2025-11-13 12:53:00+05:30,25952.5,25953.3,25938.65,25940.25,0,0
2025-11-13 12:54:00+05:30,25939.35,25943.6,25936.85,25942.7,0,0
2025-11-13 12:55:00+05:30,25942.0,25954.2,25940.15,25953.7,0,0
2025-11-13 12:56:00+05:30,25953.85,25955.3,25951.05,25952.45,0,0
2025-11-13 12:57:00+05:30,25952.0,25959.1,25952.0,25957.6,0,0
2025-11-13 12:58:00+05:30,25958.15,25966.0,25957.0,25965.05,0,0
2025-11-13 12:59:00+05:30,25965.0,25970.2,25964.35,25969.7,0,0
2025-11-13 13:00:00+05:30,25970.45,25979.35,25970.45,25978.5,0,0
2025-11-13 13:01:00+05:30,25976.9,25979.95,25976.9,25979.1,0,0
2025-11-13 13:02:00+05:30,25979.3,25989.65,25977.9,25988.4,0,0
2025-11-13 13:03:00+05:30,25988.55,25988.8,25980.6,25982.0,0,0
2025-11-13 13:04:00+05:30,25981.4,25984.6,25979.65,25983.7,0,0
2025-11-13 13:05:00+05:30,25983.1,25987.95,25982.95,25987.15,0,0
2025-11-13 13:06:00+05:30,25987.5,25988.55,25981.45,25981.45,0,0
2025-11-13 13:07:00+05:30,25981.35,25984.55,25980.45,25981.55,0,0
2025-11-13 13:08:00+05:30,25980.95,25982.35,25979.25,25979.9,0,0
2025-11-13 13:09:00+05:30,25980.85,25982.7,25978.55,25980.05,0,0
2025-11-13 13:10:00+05:30,25980.1,25981.55,25974.8,25974.8,0,0
2025-11-13 13:11:00+05:30,25975.3,25976.8,25972.75,25975.25,0,0
2025-11-13 13:12:00+05:30,25975.5,25978.15,25974.85,25976.7,0,0
2025-11-13 13:13:00+05:30,25977.35,25981.25,25976.15,25977.1,0,0
2025-11-13 13:14:00+05:30,25977.9,25979.45,25975.5,25977.95,0,0
2025-11-13 13:15:00+05:30,25978.55,25983.3,25978.25,25979.95,0,0
2025-11-13 13:16:00+05:30,25981.25,25981.95,25976.55,25979.9,0,0
2025-11-13 13:17:00+05:30,25980.05,25982.0,25979.0,25980.25,0,0
2025-11-13 13:18:00+05:30,25980.9,25981.65,25970.9,25973.15,0,0
2025-11-13 13:19:00+05:30,25973.6,25976.65,25972.35,25974.7,0,0
2025-11-13 13:20:00+05:30,25974.25,25979.55,25972.75,25978.75,0,0
2025-11-13 13:21:00+05:30,25978.4,25982.05,25977.2,25978.45,0,0
2025-11-13 13:22:00+05:30,25979.05,25986.0,25978.1,25985.2,0,0
2025-11-13 13:23:00+05:30,25984.15,25989.1,25984.15,25988.5,0,0
2025-11-13 13:24:00+05:30,25987.7,25988.8,25985.0,25985.0,0,0
2025-11-13 13:25:00+05:30,25984.4,25984.6,25975.35,25975.35,0,0
2025-11-13 13:26:00+05:30,25974.65,25978.15,25973.6,25976.85,0,0
2025-11-13 13:27:00+05:30,25977.0,25981.3,25977.0,25977.55,0,0
2025-11-13 13:28:00+05:30,25977.6,25981.15,25977.35,25979.45,0,0
2025-11-13 13:29:00+05:30,25979.25,25983.4,25979.25,25981.0,0,0
2025-11-13 13:30:00+05:30,25981.35,25982.5,25979.15,25981.4,0,0
2025-11-13 13:31:00+05:30,25981.5,25982.95,25979.4,25980.9,0,0
2025-11-13 13:32:00+05:30,25979.9,25981.2,25976.5,25977.35,0,0
2025-11-13 13:33:00+05:30,25977.1,25980.55,25975.15,25979.35,0,0
2025-11-13 13:34:00+05:30,25979.15,25981.65,25976.9,25977.85,0,0
2025-11-13 13:35:00+05:30,25977.75,25988.55,25977.55,25986.95,0,0
2025-11-13 13:36:00+05:30,25986.7,25994.15,25986.7,25991.8,0,0
2025-11-13 13:37:00+05:30,25991.9,25997.4,25991.45,25993.65,0,0
2025-11-13 13:38:00+05:30,25993.55,25996.45,25992.05,25996.0,0,0
2025-11-13 13:39:00+05:30,25996.8,25998.3,25993.65,25993.65,0,0
2025-11-13 13:40:00+05:30,25994.35,25997.4,25993.15,25994.95,0,0
2025-11-13 13:41:00+05:30,25995.6,26006.9,25995.25,26006.05,0,0
2025-11-13 13:42:00+05:30,26006.1,26010.7,26003.6,26003.6,0,0
2025-11-13 13:43:00+05:30,26004.35,26006.85,26000.1,26001.3,0,0
2025-11-13 13:44:00+05:30,26002.45,26004.15,25998.6,25998.6,0,0
2025-11-13 13:45:00+05:30,25998.6,26001.85,25997.25,25999.85,0,0
2025-11-13 13:46:00+05:30,26000.5,26003.45,25999.1,25999.1,0,0
2025-11-13 13:47:00+05:30,25999.85,26003.4,25996.75,25996.8,0,0
2025-11-13 13:48:00+05:30,25997.6,25999.35,25988.35,25988.75,0,0
2025-11-13 13:49:00+05:30,25989.0,25989.6,25985.0,25986.0,0,0
2025-11-13 13:50:00+05:30,25986.3,25988.55,25982.55,25985.0,0,0
2025-11-13 13:51:00+05:30,25985.35,25987.15,25981.9,25985.8,0,0
2025-11-13 13:52:00+05:30,25985.95,25986.75,25979.05,25979.4,0,0
2025-11-13 13:53:00+05:30,25979.5,25979.9,25974.5,25976.25,0,0
2025-11-13 13:54:00+05:30,25976.55,25978.15,25974.95,25976.2,0,0
2025-11-13 13:55:00+05:30,25975.85,25979.3,25974.45,25975.4,0,0
2025-11-13 13:56:00+05:30,25975.4,25976.35,25966.45,25968.95,0,0
2025-11-13 13:57:00+05:30,25969.05,25969.95,25966.25,25967.6,0,0
2025-11-13 13:58:00+05:30,25967.65,25968.55,25955.8,25958.95,0,0
2025-11-13 13:59:00+05:30,25959.05,25959.05,25928.45,25929.15,0,0
2025-11-13 14:00:00+05:30,25931.55,25936.65,25912.2,25912.2,0,0
2025-11-13 14:01:00+05:30,25911.9,25922.45,25906.3,25906.3,0,0
2025-11-13 14:02:00+05:30,25905.8,25919.0,25901.75,25916.0,0,0
2025-11-13 14:03:00+05:30,25916.25,25921.2,25913.1,25917.8,0,0
2025-11-13 14:04:00+05:30,25917.95,25918.3,25907.25,25907.65,0,0
2025-11-13 14:05:00+05:30,25908.7,25922.7,25908.7,25922.5,0,0
2025-11-13 14:06:00+05:30,25922.8,25923.65,25909.65,25914.15,0,0
2025-11-13 14:07:00+05:30,25914.1,25918.75,25905.25,25905.25,0,0
2025-11-13 14:08:00+05:30,25906.35,25906.95,25893.4,25895.8,0,0
2025-11-13 14:09:00+05:30,25896.0,25898.9,25893.3,25894.15,0,0
2025-11-13 14:10:00+05:30,25895.3,25897.1,25886.35,25887.95,0,0
2025-11-13 14:11:00+05:30,25887.95,25892.35,25886.25,25891.2,0,0
2025-11-13 14:12:00+05:30,25891.8,25895.45,25874.75,25874.75,0,0
2025-11-13 14:13:00+05:30,25874.0,25884.55,25871.1,25883.7,0,0
2025-11-13 14:14:00+05:30,25883.9,25898.4,25883.9,25894.45,0,0
2025-11-13 14:15:00+05:30,25894.0,25904.2,25892.9,25902.85,0,0
2025-11-13 14:16:00+05:30,25903.05,25910.7,25897.25,25897.85,0,0
2025-11-13 14:17:00+05:30,25898.2,25910.95,25898.2,25909.85,0,0
2025-11-13 14:18:00+05:30,25910.25,25916.9,25909.3,25912.8,0,0
2025-11-13 14:19:00+05:30,25913.1,25918.2,25912.95,25917.55,0,0
2025-11-13 14:20:00+05:30,25917.3,25919.65,25911.25,25911.25,0,0
2025-11-13 14:21:00+05:30,25911.55,25914.4,25899.55,25901.55,0,0
2025-11-13 14:22:00+05:30,25901.65,25903.9,25898.95,25900.0,0,0
2025-11-13 14:23:00+05:30,25900.85,25902.65,25897.35,25897.35,0,0
2025-11-13 14:24:00+05:30,25897.85,25910.85,25892.9,25910.5,0,0
2025-11-13 14:25:00+05:30,25909.85,25914.05,25908.9,25909.05,0,0
2025-11-13 14:26:00+05:30,25909.3,25913.35,25907.8,25911.3,0,0
2025-11-13 14:27:00+05:30,25911.5,25917.3,25911.5,25916.2,0,0
2025-11-13 14:28:00+05:30,25916.6,25919.35,25915.65,25918.65,0,0
2025-11-13 14:29:00+05:30,25919.05,25922.65,25916.2,25921.6,0,0
2025-11-13 14:30:00+05:30,25921.25,25922.55,25919.85,25921.1,0,0
2025-11-13 14:31:00+05:30,25921.9,25927.4,25917.35,25925.45,0,0
2025-11-13 14:32:00+05:30,25925.5,25927.7,25921.55,25923.25,0,0
2025-11-13 14:33:00+05:30,25923.2,25930.6,25922.2,25929.9,0,0
2025-11-13 14:34:00+05:30,25931.2,25932.85,25915.5,25915.55,0,0
2025-11-13 14:35:00+05:30,25915.3,25917.8,25906.0,25912.45,0,0
2025-11-13 14:36:00+05:30,25915.95,25919.8,25910.85,25918.4,0,0
2025-11-13 14:37:00+05:30,25919.4,25921.35,25914.5,25914.5,0,0
2025-11-13 14:38:00+05:30,25914.8,25916.0,25909.0,25911.45,0,0
2025-11-13 14:39:00+05:30,25912.4,25913.4,25910.65,25911.65,0,0
2025-11-13 14:40:00+05:30,25911.9,25912.6,25908.7,25910.8,0,0
2025-11-13 14:41:00+05:30,25911.1,25923.9,25910.1,25923.9,0,0
2025-11-13 14:42:00+05:30,25924.2,25926.25,25918.35,25924.75,0,0
2025-11-13 14:43:00+05:30,25926.0,25938.85,25923.9,25938.85,0,0
2025-11-13 14:44:00+05:30,25938.3,25939.95,25923.75,25924.05,0,0
2025-11-13 14:45:00+05:30,25923.8,25925.1,25920.05,25921.45,0,0
2025-11-13 14:46:00+05:30,25921.8,25924.75,25919.3,25923.65,0,0
2025-11-13 14:47:00+05:30,25923.25,25931.4,25923.25,25929.35,0,0
2025-11-13 14:48:00+05:30,25930.35,25931.0,25927.5,25928.6,0,0
2025-11-13 14:49:00+05:30,25927.45,25929.7,25922.15,25922.8,0,0
2025-11-13 14:50:00+05:30,25923.2,25925.9,25920.6,25922.95,0,0
2025-11-13 14:51:00+05:30,25921.95,25922.35,25903.35,25904.1,0,0
2025-11-13 14:52:00+05:30,25903.65,25904.0,25899.55,25899.9,0,0
2025-11-13 14:53:00+05:30,25900.25,25900.25,25886.4,25886.4,0,0
2025-11-13 14:54:00+05:30,25886.55,25900.7,25882.15,25899.65,0,0
